"","student_id","subsection","lecture_points","video_seconds"
"2147",134,"Lecture 11",0,0
"2148",134,"Lecture 12",0,0
"2149",134,"Lecture 13",0,0
"2150",134,"Lecture 14",0,0
"2151",134,"Lecture 15",0,0
"2152",134,"Lecture 16",0,0
"2153",134,"Lecture 2",0,231
"2154",134,"Lecture 3",0,0
"2155",134,"Lecture 4",0,0
"2156",134,"Lecture 5",0,0
"2157",134,"Lecture 6",0,0
"2158",134,"Lecture 7",0,0
"2159",134,"Lecture 8",0,0
"2160",134,"Lecture 9",0,0
"2161",135,"Lecture 1",0,1820
"2162",135,"Lecture 10",0,0
"2163",135,"Lecture 11",0,0
"2164",135,"Lecture 12",0,0
"2165",135,"Lecture 13",0,0
"2166",135,"Lecture 14",0,0
"2167",135,"Lecture 15",0,0
"2168",135,"Lecture 16",0,0
"2169",135,"Lecture 2",0,537
"2170",135,"Lecture 3",0,0
"2171",135,"Lecture 4",0,0
"2172",135,"Lecture 5",0,0
"2173",135,"Lecture 6",0,0
"2174",135,"Lecture 7",0,0
"2175",135,"Lecture 8",0,0
"2176",135,"Lecture 9",0,0
"2177",136,"Lecture 1",0,537
"2178",136,"Lecture 10",0,0
"2179",136,"Lecture 11",0,0
"2180",136,"Lecture 12",0,0
"2181",136,"Lecture 13",0,0
"2182",136,"Lecture 14",0,0
"2183",136,"Lecture 15",0,0
"2184",136,"Lecture 16",0,0
"2185",136,"Lecture 2",0,0
"2186",136,"Lecture 3",0,0
"2187",136,"Lecture 4",0,0
"2188",136,"Lecture 5",0,0
"2189",136,"Lecture 6",0,0
"2190",136,"Lecture 7",0,0
"2191",136,"Lecture 8",0,0
"2192",136,"Lecture 9",0,0
"2193",137,"Lecture 1",1,488
"2194",137,"Lecture 10",0,0
"2195",137,"Lecture 11",0,0
"2196",137,"Lecture 12",0,0
"2197",137,"Lecture 13",0,0
"2198",137,"Lecture 14",0,0
"2199",137,"Lecture 15",0,0
"2200",137,"Lecture 16",0,0
"2201",137,"Lecture 2",0,189
"2202",137,"Lecture 3",0,0
"2203",137,"Lecture 4",0,0
"2204",137,"Lecture 5",0,0
"2205",137,"Lecture 6",0,0
"2206",137,"Lecture 7",0,0
"2207",137,"Lecture 8",0,0
"2208",137,"Lecture 9",0,0
"2209",138,"Lecture 1",0,0
"2210",138,"Lecture 10",0,0
"2211",138,"Lecture 11",0,0
"2212",138,"Lecture 12",0,0
"2213",138,"Lecture 13",0,0
"2214",138,"Lecture 14",0,0
"2215",138,"Lecture 15",0,0
"2216",138,"Lecture 16",0,0
"2217",138,"Lecture 2",0,0
"2218",138,"Lecture 3",0,0
"2219",138,"Lecture 4",0,0
"2220",138,"Lecture 5",0,0
"2221",138,"Lecture 6",0,0
"2222",138,"Lecture 7",0,0
"2223",138,"Lecture 8",0,0
"2224",138,"Lecture 9",0,0
"2225",139,"Lecture 1",1,355
"2226",139,"Lecture 10",0,0
"2227",139,"Lecture 11",0,0
"2228",139,"Lecture 12",0,0
"2229",139,"Lecture 13",0,0
"2230",139,"Lecture 14",0,0
"2231",139,"Lecture 15",0,0
"2232",139,"Lecture 16",0,0
"2233",139,"Lecture 2",0,0
"2234",139,"Lecture 3",0,0
"2235",139,"Lecture 4",0,0
"2236",139,"Lecture 5",0,0
"2237",139,"Lecture 6",0,0
"2238",139,"Lecture 7",0,0
"2239",139,"Lecture 8",0,0
"2240",139,"Lecture 9",0,0
"2241",140,"Lecture 1",0,1706
"2242",140,"Lecture 10",0,0
"2243",140,"Lecture 11",0,0
"2244",140,"Lecture 12",0,0
"2245",140,"Lecture 13",0,0
"2246",140,"Lecture 14",0,0
"2247",140,"Lecture 15",0,0
"2248",140,"Lecture 16",0,0
"2249",140,"Lecture 2",0,309
"2250",140,"Lecture 3",0,215
"2251",140,"Lecture 4",0,0
"2252",140,"Lecture 5",0,0
"2253",140,"Lecture 6",0,0
"2254",140,"Lecture 7",0,0
"2255",140,"Lecture 8",0,0
"2256",140,"Lecture 9",0,0
"2257",141,"Lecture 1",0,0
"2258",141,"Lecture 10",0,0
"2259",141,"Lecture 11",0,0
"2260",141,"Lecture 12",0,0
"2261",141,"Lecture 13",0,0
"2262",141,"Lecture 14",0,0
"2263",141,"Lecture 15",0,0
"2264",141,"Lecture 16",0,0
"2265",141,"Lecture 2",0,0
"2266",141,"Lecture 3",0,0
"2267",141,"Lecture 4",0,0
"2268",141,"Lecture 5",0,0
"2269",141,"Lecture 6",0,0
"2270",141,"Lecture 7",0,0
"2271",141,"Lecture 8",0,0
"2272",141,"Lecture 9",0,0
"2273",142,"Lecture 1",1,1780
"2274",142,"Lecture 10",0,0
"2275",142,"Lecture 11",0,0
"2276",142,"Lecture 12",0,0
"2277",142,"Lecture 13",0,0
"2278",142,"Lecture 14",0,0
"2279",142,"Lecture 15",0,0
"2280",142,"Lecture 16",0,0
"2281",142,"Lecture 2",0,640
"2282",142,"Lecture 3",0,307
"2283",142,"Lecture 4",0,0
"2284",142,"Lecture 5",0,0
"2285",142,"Lecture 6",0,0
"2286",142,"Lecture 7",0,0
"2287",142,"Lecture 8",0,0
"2288",142,"Lecture 9",0,0
"2289",143,"Lecture 1",2,1318
"2290",143,"Lecture 10",0,0
"2291",143,"Lecture 11",0,0
"2292",143,"Lecture 12",0,0
"2293",143,"Lecture 13",0,0
"2294",143,"Lecture 14",0,0
"2295",143,"Lecture 15",0,0
"2296",143,"Lecture 16",0,0
"2297",143,"Lecture 2",0,0
"2298",143,"Lecture 3",0,0
"2299",143,"Lecture 4",0,0
"2300",143,"Lecture 5",0,0
"2301",143,"Lecture 6",0,0
"2302",143,"Lecture 7",0,0
"2303",143,"Lecture 8",0,0
"2304",143,"Lecture 9",0,0
"2305",144,"Lecture 1",0,965
"2306",144,"Lecture 10",0,0
"2307",144,"Lecture 11",0,0
"2308",144,"Lecture 12",0,0
"2309",144,"Lecture 13",0,0
"2310",144,"Lecture 14",0,0
"2311",144,"Lecture 15",0,0
"2312",144,"Lecture 16",0,0
"2313",144,"Lecture 2",0,269
"2314",144,"Lecture 3",0,0
"2315",144,"Lecture 4",0,0
"2316",144,"Lecture 5",0,0
"2317",144,"Lecture 6",0,0
"2318",144,"Lecture 7",0,0
"2319",144,"Lecture 8",0,0
"2320",144,"Lecture 9",0,0
"2321",145,"Lecture 1",0,1439
"2322",145,"Lecture 10",0,0
"2323",145,"Lecture 11",0,0
"2324",145,"Lecture 12",0,0
"2325",145,"Lecture 13",0,0
"2326",145,"Lecture 14",0,0
"2327",145,"Lecture 15",0,0
"2328",145,"Lecture 16",0,0
"2329",145,"Lecture 2",0,310
"2330",145,"Lecture 3",0,367
"2331",145,"Lecture 4",0,0
"2332",145,"Lecture 5",0,0
"2333",145,"Lecture 6",0,0
"2334",145,"Lecture 7",0,0
"2335",145,"Lecture 8",0,0
"2336",145,"Lecture 9",0,0
"2337",146,"Lecture 1",2,2223
"2338",146,"Lecture 10",1,902
"2339",146,"Lecture 11",5,2708
"2340",146,"Lecture 12",1,2284
"2341",146,"Lecture 13",3,2206
"2342",146,"Lecture 14",3,701
"2343",146,"Lecture 15",4,3236
"2344",146,"Lecture 16",4,1678
"2345",146,"Lecture 2",2,934
"2346",146,"Lecture 3",3,3034
"2347",146,"Lecture 4",3,2781
"2348",146,"Lecture 5",0,1255
"2349",146,"Lecture 6",5,2593
"2350",146,"Lecture 7",4,2818
"2351",146,"Lecture 8",3,815
"2352",146,"Lecture 9",2,2746
"2353",147,"Lecture 1",0,947
"2354",147,"Lecture 10",0,0
"2355",147,"Lecture 11",0,0
"2356",147,"Lecture 12",0,0
"2357",147,"Lecture 13",0,0
"2358",147,"Lecture 14",0,0
"2359",147,"Lecture 15",0,0
"2360",147,"Lecture 16",0,0
"2361",147,"Lecture 2",0,307
"2362",147,"Lecture 3",0,0
"2363",147,"Lecture 4",0,0
"2364",147,"Lecture 5",0,0
"2365",147,"Lecture 6",0,0
"2366",147,"Lecture 7",0,0
"2367",147,"Lecture 8",0,0
"2368",147,"Lecture 9",0,0
"2369",148,"Lecture 1",0,1336
"2370",148,"Lecture 10",0,0
"2371",148,"Lecture 11",0,0
"2372",148,"Lecture 12",0,0
"2373",148,"Lecture 13",0,0
"2374",148,"Lecture 14",0,0
"2375",148,"Lecture 15",0,0
"2376",148,"Lecture 16",0,0
"2377",148,"Lecture 2",0,691
"2378",148,"Lecture 3",0,0
"2379",148,"Lecture 4",0,0
"2380",148,"Lecture 5",0,0
"2381",148,"Lecture 6",0,0
"2382",148,"Lecture 7",0,0
"2383",148,"Lecture 8",0,0
"2384",148,"Lecture 9",0,0
"2385",149,"Lecture 1",0,237
"2386",149,"Lecture 10",0,0
"2387",149,"Lecture 11",0,0
"2388",149,"Lecture 12",0,0
"2389",149,"Lecture 13",0,0
"2390",149,"Lecture 14",0,0
"2391",149,"Lecture 15",0,0
"2392",149,"Lecture 16",0,0
"2393",149,"Lecture 2",0,0
"2394",149,"Lecture 3",0,0
"2395",149,"Lecture 4",0,0
"2396",149,"Lecture 5",0,0
"2397",149,"Lecture 6",0,0
"2398",149,"Lecture 7",0,0
"2399",149,"Lecture 8",0,0
"2400",149,"Lecture 9",0,0
"2401",150,"Lecture 1",1,1411
"2402",150,"Lecture 10",0,0
"2403",150,"Lecture 11",0,0
"2404",150,"Lecture 12",0,0
"2405",150,"Lecture 13",0,0
"2406",150,"Lecture 14",0,0
"2407",150,"Lecture 15",0,0
"2408",150,"Lecture 16",0,0
"2409",150,"Lecture 2",0,38
"2410",150,"Lecture 3",0,257
"2411",150,"Lecture 4",0,0
"2412",150,"Lecture 5",0,0
"2413",150,"Lecture 6",0,0
"2414",150,"Lecture 7",0,0
"2415",150,"Lecture 8",0,0
"2416",150,"Lecture 9",0,0
"2417",151,"Lecture 1",4,1257
"2418",151,"Lecture 10",0,0
"2419",151,"Lecture 11",0,0
"2420",151,"Lecture 12",0,0
"2421",151,"Lecture 13",0,0
"2422",151,"Lecture 14",0,0
"2423",151,"Lecture 15",0,0
"2424",151,"Lecture 16",0,0
"2425",151,"Lecture 2",0,0
"2426",151,"Lecture 3",3,0
"2427",151,"Lecture 4",0,0
"2428",151,"Lecture 5",0,0
"2429",151,"Lecture 6",0,0
"2430",151,"Lecture 7",0,0
"2431",151,"Lecture 8",0,0
"2432",151,"Lecture 9",0,0
"2433",152,"Lecture 1",3,1628
"2434",152,"Lecture 10",2,943
"2435",152,"Lecture 11",6,1794
"2436",152,"Lecture 12",0,0
"2437",152,"Lecture 13",2,0
"2438",152,"Lecture 14",2,0
"2439",152,"Lecture 15",1,0
"2440",152,"Lecture 16",0,0
"2441",152,"Lecture 2",1,1217
"2442",152,"Lecture 3",4,2376
"2443",152,"Lecture 4",2,2066
"2444",152,"Lecture 5",2,1228
"2445",152,"Lecture 6",4,3178
"2446",152,"Lecture 7",3,2791
"2447",152,"Lecture 8",1,1187
"2448",152,"Lecture 9",1,1902
"2449",153,"Lecture 1",2,749
"2450",153,"Lecture 10",0,0
"2451",153,"Lecture 11",0,0
"2452",153,"Lecture 12",0,0
"2453",153,"Lecture 13",0,0
"2454",153,"Lecture 14",0,0
"2455",153,"Lecture 15",0,0
"2456",153,"Lecture 16",0,0
"2457",153,"Lecture 2",0,0
"2458",153,"Lecture 3",0,432
"2459",153,"Lecture 4",0,0
"2460",153,"Lecture 5",0,0
"2461",153,"Lecture 6",0,0
"2462",153,"Lecture 7",0,0
"2463",153,"Lecture 8",0,0
"2464",153,"Lecture 9",0,0
"2465",154,"Lecture 1",0,495
"2466",154,"Lecture 10",0,0
"2467",154,"Lecture 11",0,0
"2468",154,"Lecture 12",0,0
"2469",154,"Lecture 13",0,0
"2470",154,"Lecture 14",0,0
"2471",154,"Lecture 15",0,0
"2472",154,"Lecture 16",0,0
"2473",154,"Lecture 2",0,0
"2474",154,"Lecture 3",0,0
"2475",154,"Lecture 4",0,0
"2476",154,"Lecture 5",0,0
"2477",154,"Lecture 6",0,0
"2478",154,"Lecture 7",0,0
"2479",154,"Lecture 8",0,0
"2480",154,"Lecture 9",0,0
"2481",155,"Lecture 1",0,215
"2482",155,"Lecture 10",0,0
"2483",155,"Lecture 11",0,0
"2484",155,"Lecture 12",0,0
"2485",155,"Lecture 13",0,0
"2486",155,"Lecture 14",0,0
"2487",155,"Lecture 15",0,0
"2488",155,"Lecture 16",0,0
"2489",155,"Lecture 2",0,0
"2490",155,"Lecture 3",0,0
"2491",155,"Lecture 4",0,0
"2492",155,"Lecture 5",0,0
"2493",155,"Lecture 6",0,0
"2494",155,"Lecture 7",0,0
"2495",155,"Lecture 8",0,0
"2496",155,"Lecture 9",0,0
"2497",156,"Lecture 1",0,0
"2498",156,"Lecture 10",0,0
"2499",156,"Lecture 11",0,0
"2500",156,"Lecture 12",0,0
"2501",156,"Lecture 13",0,0
"2502",156,"Lecture 14",0,0
"2503",156,"Lecture 15",0,0
"2504",156,"Lecture 16",0,0
"2505",156,"Lecture 2",0,0
"2506",156,"Lecture 3",0,0
"2507",156,"Lecture 4",0,0
"2508",156,"Lecture 5",0,0
"2509",156,"Lecture 6",0,0
"2510",156,"Lecture 7",0,0
"2511",156,"Lecture 8",0,0
"2512",156,"Lecture 9",0,0
"2513",157,"Lecture 1",0,708
"2514",157,"Lecture 10",0,0
"2515",157,"Lecture 11",0,0
"2516",157,"Lecture 12",0,0
"2517",157,"Lecture 13",0,0
"2518",157,"Lecture 14",0,0
"2519",157,"Lecture 15",0,0
"2520",157,"Lecture 16",0,0
"2521",157,"Lecture 2",0,0
"2522",157,"Lecture 3",0,0
"2523",157,"Lecture 4",0,0
"2524",157,"Lecture 5",0,0
"2525",157,"Lecture 6",0,0
"2526",157,"Lecture 7",0,0
"2527",157,"Lecture 8",0,0
"2528",157,"Lecture 9",0,0
"2529",158,"Lecture 1",8,1686
"2530",158,"Lecture 10",7,611
"2531",158,"Lecture 11",8,2321
"2532",158,"Lecture 12",4,2598
"2533",158,"Lecture 13",6,2288
"2534",158,"Lecture 14",5,826
"2535",158,"Lecture 15",7,3125
"2536",158,"Lecture 16",4,2642
"2537",158,"Lecture 2",4,1113
"2538",158,"Lecture 3",8,2513
"2539",158,"Lecture 4",7,1372
"2540",158,"Lecture 5",6,1766
"2541",158,"Lecture 6",6,3100
"2542",158,"Lecture 7",6,2465
"2543",158,"Lecture 8",5,1173
"2544",158,"Lecture 9",3,2136
"2545",159,"Lecture 1",6,1870
"2546",159,"Lecture 10",3,638
"2547",159,"Lecture 11",5,2406
"2548",159,"Lecture 12",3,2129
"2549",159,"Lecture 13",2,1968
"2550",159,"Lecture 14",4,710
"2551",159,"Lecture 15",6,3151
"2552",159,"Lecture 16",2,2193
"2553",159,"Lecture 2",1,1084
"2554",159,"Lecture 3",6,2079
"2555",159,"Lecture 4",3,2112
"2556",159,"Lecture 5",3,1424
"2557",159,"Lecture 6",4,2592
"2558",159,"Lecture 7",6,2625
"2559",159,"Lecture 8",3,1175
"2560",159,"Lecture 9",3,3387
"2561",160,"Lecture 1",1,1385
"2562",160,"Lecture 10",0,0
"2563",160,"Lecture 11",0,0
"2564",160,"Lecture 12",0,0
"2565",160,"Lecture 13",0,0
"2566",160,"Lecture 14",0,0
"2567",160,"Lecture 15",0,0
"2568",160,"Lecture 16",0,0
"2569",160,"Lecture 2",1,777
"2570",160,"Lecture 3",0,744
"2571",160,"Lecture 4",0,0
"2572",160,"Lecture 5",0,0
"2573",160,"Lecture 6",0,0
"2574",160,"Lecture 7",0,0
"2575",160,"Lecture 8",0,0
"2576",160,"Lecture 9",0,0
"2577",161,"Lecture 1",2,2478
"2578",161,"Lecture 10",1,1221
"2579",161,"Lecture 11",3,3158
"2580",161,"Lecture 12",2,3033
"2581",161,"Lecture 13",0,1939
"2582",161,"Lecture 14",0,0
"2583",161,"Lecture 15",0,0
"2584",161,"Lecture 16",0,0
"2585",161,"Lecture 2",2,990
"2586",161,"Lecture 3",3,3106
"2587",161,"Lecture 4",1,2159
"2588",161,"Lecture 5",2,1222
"2589",161,"Lecture 6",2,2590
"2590",161,"Lecture 7",2,2652
"2591",161,"Lecture 8",3,1515
"2592",161,"Lecture 9",2,2626
"2593",162,"Lecture 1",3,1208
"2594",162,"Lecture 10",3,1237
"2595",162,"Lecture 11",2,841
"2596",162,"Lecture 12",0,0
"2597",162,"Lecture 13",0,0
"2598",162,"Lecture 14",0,0
"2599",162,"Lecture 15",0,0
"2600",162,"Lecture 16",0,0
"2601",162,"Lecture 2",2,910
"2602",162,"Lecture 3",3,2469
"2603",162,"Lecture 4",3,1574
"2604",162,"Lecture 5",3,1490
"2605",162,"Lecture 6",2,1849
"2606",162,"Lecture 7",2,2292
"2607",162,"Lecture 8",2,1379
"2608",162,"Lecture 9",3,2390
"2609",163,"Lecture 1",1,749
"2610",163,"Lecture 10",0,0
"2611",163,"Lecture 11",0,0
"2612",163,"Lecture 12",0,0
"2613",163,"Lecture 13",0,0
"2614",163,"Lecture 14",0,0
"2615",163,"Lecture 15",0,0
"2616",163,"Lecture 16",0,0
"2617",163,"Lecture 2",0,0
"2618",163,"Lecture 3",0,0
"2619",163,"Lecture 4",0,0
"2620",163,"Lecture 5",0,0
"2621",163,"Lecture 6",0,0
"2622",163,"Lecture 7",0,0
"2623",163,"Lecture 8",0,0
"2624",163,"Lecture 9",0,0
"2625",164,"Lecture 1",1,1579
"2626",164,"Lecture 10",0,0
"2627",164,"Lecture 11",0,0
"2628",164,"Lecture 12",0,0
"2629",164,"Lecture 13",0,0
"2630",164,"Lecture 14",0,0
"2631",164,"Lecture 15",0,0
"2632",164,"Lecture 16",0,0
"2633",164,"Lecture 2",0,0
"2634",164,"Lecture 3",1,0
"2635",164,"Lecture 4",0,0
"2636",164,"Lecture 5",0,0
"2637",164,"Lecture 6",0,0
"2638",164,"Lecture 7",0,0
"2639",164,"Lecture 8",0,0
"2640",164,"Lecture 9",0,0
"2641",165,"Lecture 1",0,389
"2642",165,"Lecture 10",0,0
"2643",165,"Lecture 11",0,0
"2644",165,"Lecture 12",0,0
"2645",165,"Lecture 13",0,0
"2646",165,"Lecture 14",0,0
"2647",165,"Lecture 15",0,0
"2648",165,"Lecture 16",0,0
"2649",165,"Lecture 2",0,0
"2650",165,"Lecture 3",0,0
"2651",165,"Lecture 4",0,0
"2652",165,"Lecture 5",0,0
"2653",165,"Lecture 6",0,0
"2654",165,"Lecture 7",0,0
"2655",165,"Lecture 8",0,0
"2656",165,"Lecture 9",0,0
"2657",166,"Lecture 1",0,0
"2658",166,"Lecture 10",0,0
"2659",166,"Lecture 11",0,0
"2660",166,"Lecture 12",0,0
"2661",166,"Lecture 13",0,0
"2662",166,"Lecture 14",0,0
"2663",166,"Lecture 15",0,0
"2664",166,"Lecture 16",0,0
"2665",166,"Lecture 2",0,0
"2666",166,"Lecture 3",0,0
"2667",166,"Lecture 4",0,0
"2668",166,"Lecture 5",0,0
"2669",166,"Lecture 6",0,0
"2670",166,"Lecture 7",0,0
"2671",166,"Lecture 8",0,0
"2672",166,"Lecture 9",0,0
"2673",167,"Lecture 1",0,1821
"2674",167,"Lecture 10",0,0
"2675",167,"Lecture 11",0,0
"2676",167,"Lecture 12",0,0
"2677",167,"Lecture 13",0,0
"2678",167,"Lecture 14",0,0
"2679",167,"Lecture 15",0,0
"2680",167,"Lecture 16",0,0
"2681",167,"Lecture 2",0,414
"2682",167,"Lecture 3",0,10
"2683",167,"Lecture 4",0,0
"2684",167,"Lecture 5",0,0
"2685",167,"Lecture 6",0,0
"2686",167,"Lecture 7",0,0
"2687",167,"Lecture 8",0,0
"2688",167,"Lecture 9",0,0
"2689",168,"Lecture 1",1,0
"2690",168,"Lecture 10",0,0
"2691",168,"Lecture 11",0,0
"2692",168,"Lecture 12",0,0
"2693",168,"Lecture 13",0,0
"2694",168,"Lecture 14",0,0
"2695",168,"Lecture 15",0,0
"2696",168,"Lecture 16",0,0
"2697",168,"Lecture 2",0,0
"2698",168,"Lecture 3",0,0
"2699",168,"Lecture 4",0,0
"2700",168,"Lecture 5",0,0
"2701",168,"Lecture 6",0,0
"2702",168,"Lecture 7",0,0
"2703",168,"Lecture 8",0,0
"2704",168,"Lecture 9",0,0
"2705",169,"Lecture 1",0,0
"2706",169,"Lecture 10",0,0
"2707",169,"Lecture 11",0,0
"2708",169,"Lecture 12",0,0
"2709",169,"Lecture 13",0,0
"2710",169,"Lecture 14",0,0
"2711",169,"Lecture 15",0,0
"2712",169,"Lecture 16",0,0
"2713",169,"Lecture 2",0,0
"2714",169,"Lecture 3",0,0
"2715",169,"Lecture 4",0,0
"2716",169,"Lecture 5",0,0
"2717",169,"Lecture 6",0,0
"2718",169,"Lecture 7",0,0
"2719",169,"Lecture 8",0,0
"2720",169,"Lecture 9",0,0
"2721",170,"Lecture 1",1,799
"2722",170,"Lecture 10",0,0
"2723",170,"Lecture 11",0,0
"2724",170,"Lecture 12",0,0
"2725",170,"Lecture 13",0,0
"2726",170,"Lecture 14",0,0
"2727",170,"Lecture 15",0,0
"2728",170,"Lecture 16",0,0
"2729",170,"Lecture 2",0,163
"2730",170,"Lecture 3",0,0
"2731",170,"Lecture 4",0,0
"2732",170,"Lecture 5",0,0
"2733",170,"Lecture 6",0,0
"2734",170,"Lecture 7",0,0
"2735",170,"Lecture 8",0,0
"2736",170,"Lecture 9",0,0
"2737",171,"Lecture 1",1,1297
"2738",171,"Lecture 10",0,0
"2739",171,"Lecture 11",0,0
"2740",171,"Lecture 12",0,0
"2741",171,"Lecture 13",0,0
"2742",171,"Lecture 14",0,0
"2743",171,"Lecture 15",0,0
"2744",171,"Lecture 16",0,0
"2745",171,"Lecture 2",0,621
"2746",171,"Lecture 3",0,494
"2747",171,"Lecture 4",0,0
"2748",171,"Lecture 5",0,0
"2749",171,"Lecture 6",0,0
"2750",171,"Lecture 7",0,0
"2751",171,"Lecture 8",0,0
"2752",171,"Lecture 9",0,0
"2753",172,"Lecture 1",1,994
"2754",172,"Lecture 10",0,0
"2755",172,"Lecture 11",0,0
"2756",172,"Lecture 12",0,0
"2757",172,"Lecture 13",0,0
"2758",172,"Lecture 14",0,0
"2759",172,"Lecture 15",0,0
"2760",172,"Lecture 16",0,0
"2761",172,"Lecture 2",0,270
"2762",172,"Lecture 3",0,0
"2763",172,"Lecture 4",0,0
"2764",172,"Lecture 5",0,0
"2765",172,"Lecture 6",0,0
"2766",172,"Lecture 7",0,0
"2767",172,"Lecture 8",0,0
"2768",172,"Lecture 9",0,0
"2769",173,"Lecture 1",0,1002
"2770",173,"Lecture 10",0,0
"2771",173,"Lecture 11",0,0
"2772",173,"Lecture 12",0,0
"2773",173,"Lecture 13",0,0
"2774",173,"Lecture 14",0,0
"2775",173,"Lecture 15",0,0
"2776",173,"Lecture 16",0,0
"2777",173,"Lecture 2",0,164
"2778",173,"Lecture 3",0,0
"2779",173,"Lecture 4",0,0
"2780",173,"Lecture 5",0,0
"2781",173,"Lecture 6",0,0
"2782",173,"Lecture 7",0,0
"2783",173,"Lecture 8",0,0
"2784",173,"Lecture 9",0,0
"2785",174,"Lecture 1",0,523
"2786",174,"Lecture 10",0,0
"2787",174,"Lecture 11",0,0
"2788",174,"Lecture 12",0,0
"2789",174,"Lecture 13",0,0
"2790",174,"Lecture 14",0,0
"2791",174,"Lecture 15",0,0
"2792",174,"Lecture 16",0,0
"2793",174,"Lecture 2",0,0
"2794",174,"Lecture 3",0,0
"2795",174,"Lecture 4",0,0
"2796",174,"Lecture 5",0,0
"2797",174,"Lecture 6",0,0
"2798",174,"Lecture 7",0,0
"2799",174,"Lecture 8",0,0
"2800",174,"Lecture 9",0,0
"2801",175,"Lecture 1",3,887
"2802",175,"Lecture 10",0,0
"2803",175,"Lecture 11",0,0
"2804",175,"Lecture 12",0,0
"2805",175,"Lecture 13",0,0
"2806",175,"Lecture 14",0,0
"2807",175,"Lecture 15",0,0
"2808",175,"Lecture 16",0,0
"2809",175,"Lecture 2",0,0
"2810",175,"Lecture 3",0,94
"2811",175,"Lecture 4",0,0
"2812",175,"Lecture 5",0,0
"2813",175,"Lecture 6",0,0
"2814",175,"Lecture 7",0,0
"2815",175,"Lecture 8",0,0
"2816",175,"Lecture 9",0,0
"2817",176,"Lecture 1",0,1998
"2818",176,"Lecture 10",0,0
"2819",176,"Lecture 11",0,0
"2820",176,"Lecture 12",0,0
"2821",176,"Lecture 13",0,0
"2822",176,"Lecture 14",0,0
"2823",176,"Lecture 15",0,0
"2824",176,"Lecture 16",0,0
"2825",176,"Lecture 2",1,163
"2826",176,"Lecture 3",0,256
"2827",176,"Lecture 4",0,0
"2828",176,"Lecture 5",0,0
"2829",176,"Lecture 6",0,0
"2830",176,"Lecture 7",0,0
"2831",176,"Lecture 8",0,0
"2832",176,"Lecture 9",0,0
"2833",177,"Lecture 1",2,290
"2834",177,"Lecture 10",0,0
"2835",177,"Lecture 11",0,0
"2836",177,"Lecture 12",0,0
"2837",177,"Lecture 13",0,0
"2838",177,"Lecture 14",0,0
"2839",177,"Lecture 15",0,0
"2840",177,"Lecture 16",0,0
"2841",177,"Lecture 2",0,0
"2842",177,"Lecture 3",0,0
"2843",177,"Lecture 4",0,0
"2844",177,"Lecture 5",0,0
"2845",177,"Lecture 6",0,0
"2846",177,"Lecture 7",0,0
"2847",177,"Lecture 8",0,0
"2848",177,"Lecture 9",0,0
"2849",178,"Lecture 1",4,1795
"2850",178,"Lecture 10",2,822
"2851",178,"Lecture 11",0,2930
"2852",178,"Lecture 12",0,2750
"2853",178,"Lecture 13",0,2413
"2854",178,"Lecture 14",0,345
"2855",178,"Lecture 15",0,2788
"2856",178,"Lecture 16",0,2503
"2857",178,"Lecture 2",1,679
"2858",178,"Lecture 3",4,2081
"2859",178,"Lecture 4",3,1546
"2860",178,"Lecture 5",3,1698
"2861",178,"Lecture 6",2,2986
"2862",178,"Lecture 7",1,2636
"2863",178,"Lecture 8",2,1564
"2864",178,"Lecture 9",2,2883
"2865",179,"Lecture 1",0,120
"2866",179,"Lecture 10",0,0
"2867",179,"Lecture 11",0,0
"2868",179,"Lecture 12",0,0
"2869",179,"Lecture 13",0,0
"2870",179,"Lecture 14",0,0
"2871",179,"Lecture 15",0,0
"2872",179,"Lecture 16",0,0
"2873",179,"Lecture 2",0,0
"2874",179,"Lecture 3",0,0
"2875",179,"Lecture 4",0,0
"2876",179,"Lecture 5",0,0
"2877",179,"Lecture 6",0,0
"2878",179,"Lecture 7",0,0
"2879",179,"Lecture 8",0,0
"2880",179,"Lecture 9",0,0
"2881",180,"Lecture 1",0,2701
"2882",180,"Lecture 10",0,0
"2883",180,"Lecture 11",0,0
"2884",180,"Lecture 12",0,0
"2885",180,"Lecture 13",0,0
"2886",180,"Lecture 14",0,0
"2887",180,"Lecture 15",0,0
"2888",180,"Lecture 16",0,0
"2889",180,"Lecture 2",0,1390
"2890",180,"Lecture 3",0,1349
"2891",180,"Lecture 4",0,0
"2892",180,"Lecture 5",0,0
"2893",180,"Lecture 6",0,0
"2894",180,"Lecture 7",0,0
"2895",180,"Lecture 8",0,0
"2896",180,"Lecture 9",0,0
"2897",181,"Lecture 1",0,2600
"2898",181,"Lecture 10",0,0
"2899",181,"Lecture 11",0,0
"2900",181,"Lecture 12",0,0
"2901",181,"Lecture 13",0,0
"2902",181,"Lecture 14",0,0
"2903",181,"Lecture 15",0,0
"2904",181,"Lecture 16",0,0
"2905",181,"Lecture 2",0,1170
"2906",181,"Lecture 3",0,2711
"2907",181,"Lecture 4",0,2111
"2908",181,"Lecture 5",0,0
"2909",181,"Lecture 6",0,0
"2910",181,"Lecture 7",0,0
"2911",181,"Lecture 8",0,0
"2912",181,"Lecture 9",0,0
"2913",182,"Lecture 1",2,246
"2914",182,"Lecture 10",0,0
"2915",182,"Lecture 11",0,0
"2916",182,"Lecture 12",0,0
